stage_id,stage_index,stage_name,node_id,node_type,node_tier,encounter_id,enemy_level,reward_tier,wave_id,wave_index,spawn_unit_id,spawn_count,spawn_time,lane,unit_level,hp_multiplier,damage_multiplier,armor_bonus,move_speed_multiplier,attack_speed_multiplier,is_boss_spawn,notes
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_5,5,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_5,5,elf_soul_light_butterfly,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_1,1,elf_verdant_legionary,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_1,1,elf_bloom_thrower,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_1,1,elf_spore_wing_scout,3,7,south,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_2,2,elf_pollen_burster,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_2,2,elf_seed_pod_artillery,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_2,2,elf_grove_petitioner,1,9,center,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_3,3,elf_champion_glade,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_3,3,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,4D_4,battle,2,battle_elf_t2,66,3,4D_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_1,1,elf_champion_glade,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_1,1,elf_seed_pod_artillery,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_1,1,elf_grove_petitioner,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_2,2,elf_emerald_vanguard,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_2,2,elf_bloom_thrower,4,4,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_2,2,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_3,3,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_3,3,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_3,3,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_4,4,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_4,4,elf_pollen_burster,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_4,4,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_5,5,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_5,5,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,6C_4,elite,2,elite_elf_t2,70,3,6C_4_wave_5,5,elf_soul_light_butterfly,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_1,1,elf_elven_scout,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_1,1,elf_elven_bowmen,2,5,center,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_2,2,elf_root_kin_swarm,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_2,2,elf_spore_wing_scout,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_3,3,elf_verdant_legionary,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_3,3,elf_bloom_thrower,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,7B_4,battle,2,battle_elf_t1,70,3,7B_4_wave_3,3,elf_grove_petitioner,1,8,center,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_1,1,elf_verdant_legionary,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_1,1,elf_bloom_thrower,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_1,1,elf_spore_wing_scout,3,7,south,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_2,2,elf_pollen_burster,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_2,2,elf_seed_pod_artillery,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_2,2,elf_grove_petitioner,1,9,center,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_3,3,elf_champion_glade,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_3,3,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,8D_4,battle,3,battle_elf_t2,71,4,8D_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_1,1,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_1,1,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_2,2,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_2,2,elf_emerald_justiciar,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_2,2,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_3,3,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_3,3,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_3,3,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_4,4,elf_emerald_justiciar,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_4,4,elf_emerald_vanguard,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_4,4,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_5,5,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_5,5,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,10B_4,elite,3,elite_elf_t3,75,3,10B_4_wave_5,5,elf_emerald_dragonling,4,8,south,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_1,1,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_2,2,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_2,2,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_3,3,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11A_4,battle,3,battle_elf_t3,75,3,11A_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_1,1,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_2,2,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_2,2,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_3,3,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,11E_4,battle,3,battle_elf_t3,75,3,11E_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_1,1,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_2,2,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_2,2,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_3,3,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,12E_4,battle,3,battle_elf_t3,77,3,12E_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_1,1,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_2,2,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_2,2,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_3,3,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,13D_4,battle,3,battle_elf_t3,78,3,13D_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_1,1,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_1,1,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_1,1,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_2,2,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_2,2,elf_emerald_justiciar,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_2,2,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_3,3,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_3,3,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_3,3,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_4,4,elf_emerald_justiciar,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_4,4,elf_emerald_vanguard,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_4,4,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_5,5,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_5,5,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,14D_4,elite,3,elite_elf_t3,80,3,14D_4_wave_5,5,elf_emerald_dragonling,4,8,south,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_1,1,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_1,1,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_2,2,elf_emerald_dragonling,4,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_2,2,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_3,3,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_3,3,elf_ethereal_weaver,3,8,south,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_4,4,elf_emerald_justiciar,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_4,4,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_4,4,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_5,5,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_5,5,elf_emerald_vanguard,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_5,5,elf_vitality_bonder,3,9,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_6,6,elf_guardian_world_tree,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_6,6,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_6,6,elf_emerald_justiciar,3,8,south,,,,,,,,
stage_4,3,Elf Covenant,15A_4,boss,3,boss_elf_grove,85,3,15A_4_wave_6,6,elf_oracle,3,12,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_1,1,elf_emerald_vanguard,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_1,1,elf_seed_pod_artillery,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_1,1,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_2,2,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_2,2,elf_emerald_dragonling,4,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_2,2,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_3,3,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_3,3,elf_champion_glade,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_3,3,elf_ethereal_weaver,3,8,south,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_4,4,elf_emerald_justiciar,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_4,4,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_4,4,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_5,5,elf_guardian_world_tree,1,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_5,5,elf_emerald_vanguard,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_5,5,elf_vitality_bonder,3,9,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_6,6,elf_guardian_world_tree,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_6,6,elf_hallow_tree_paladin,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_6,6,elf_emerald_justiciar,3,8,south,,,,,,,,
stage_4,3,Elf Covenant,15E_4,boss,3,boss_elf_grove,85,3,15E_4_wave_6,6,elf_oracle,3,12,center,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_1,1,abyss_feral_imp,3,0,north,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_1,1,abyss_abyssal_firespitter,2,5,center,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_2,2,abyss_abyssal_imp,3,0,north,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_2,2,abyss_crimson_acolyte,1,5,center,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_3,3,abyss_blood_siren,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_3,3,abyss_abyssal_firespitter,2,5,center,,,,,,,,
stage_5,4,Abyssal Realm,1C_5,battle,1,battle_abyss_t1,81,1,1C_5_wave_3,3,abyss_crimson_acolyte,1,8,center,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_1,1,abyss_demon_brute,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_1,1,abyss_cult_magister,1,5,center,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_1,1,abyss_crimson_acolyte,1,8,center,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_2,2,abyss_ballista_fiend,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_2,2,abyss_blood_siren,2,4,center,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_2,2,abyss_veiled_enchantress,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_3,3,abyss_hellcannon_behemoth,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_3,3,abyss_demon_brute,1,4,center,,,,,,,,
stage_5,4,Abyssal Realm,2B_5,battle,1,battle_abyss_t2,83,2,2B_5_wave_3,3,abyss_oracle_abyss,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_1,1,abyss_demon_brute,2,0,north,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_1,1,abyss_cult_magister,2,4,center,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_1,1,abyss_crimson_acolyte,2,8,south,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_2,2,abyss_ballista_fiend,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_2,2,abyss_blood_siren,2,4,center,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_2,2,abyss_veiled_enchantress,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_3,3,abyss_gorefiend_crusher,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_3,3,abyss_hellcannon_behemoth,1,4,center,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_3,3,abyss_oracle_abyss,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_4,4,abyss_demon_brute,2,0,north,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_4,4,abyss_succubus_temptress,1,4,center,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_4,4,abyss_sacrifice_master,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_5,5,abyss_gorefiend_crusher,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_5,5,abyss_ballista_fiend,2,4,center,,,,,,,,
stage_5,4,Abyssal Realm,3C_5,elite,1,elite_abyss_t2,87,2,3C_5_wave_5,5,abyss_veiled_enchantress,1,8,south,,,,,,,,
stage_5,4,Abyssal Realm,4E_5,battle,2,battle_abyss_t2,87,3,4E_5_wave_1,1,abyss_demon_brute,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,4E_5,battle,2,battle_abyss_t2,87,3,4E_5_wave_1,1,abyss_cult_magister,1,5,center,,,,,,,,
stage_5,4,Abyssal Realm,4E_5,battle,2,battle_abyss_t2,87,3,4E_5_wave_1,1,abyss_crimson_acolyte,1,8,center,,,,,,,,
stage_5,4,Abyssal Realm,4E_5,battle,2,battle_abyss_t2,87,3,4E_5_wave_2,2,abyss_ballista_fiend,1,0,north,,,,,,,,
stage_5,4,Abyssal Realm,4E_5,battle,2,battle_abyss_t2,87,3,4E_5_wave_2,2,abyss_blood_siren,2,4,center,,,,,,,,
